"sp_name","esthe_score","file_name","copyright","iucn","rls","kingdom","phylum","class","order","family","genus","species","ages_mean","ED","ED_sd","esthe_score_mean"
"Cryptocentrus_strigilliceps",1382.6354,"Cryptocentrus_strigilliceps_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Cryptocentrus","Cryptocentrus strigilliceps",23.6861360062434,32.4571794891604,8.75282010707037,1389.67525
"Ctenochaetus_binotatus",1698.5942,"Ctenochaetus_binotatus_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Ctenochaetus","Ctenochaetus binotatus",4.83848485968355,8.48677328552342,2.15098361885787,1668.46295
"Ctenochaetus_cyanocheilus",1633.3828,"Ctenochaetus_cyanocheilus_J_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Ctenochaetus","Ctenochaetus cyanocheilus",4.84446076592454,9.02272261628863,2.07534083959394,1562.5404
"Ctenochaetus_flavicauda",1641.5615,"Ctenochaetus_flavicauda_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Ctenochaetus","Ctenochaetus flavicauda",3.88784185238732,7.81925877430646,1.99065117655844,1548.20923333333
"Ctenochaetus_hawaiiensis",1884.5906,"Ctenochaetus_hawaiiensis_J_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Ctenochaetus","Ctenochaetus hawaiiensis",4.20270615276538,9.22773181621996,2.57452435405155,1760.4541
"Ctenochaetus_marginatus",1720.678,"Ctenochaetus_marginatus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Ctenochaetus","Ctenochaetus marginatus",8.34417833615519,14.0419932688529,3.93544436117008,1666.7651
"Ctenochaetus_striatus",1614.6956,"Ctenochaetus_striatus_A_3","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Ctenochaetus","Ctenochaetus striatus",5.34288109935424,10.0411252018668,3.4402117348635,1450.11906957894
"Ctenochaetus_tominiensis",1590.978,"Ctenochaetus_tominiensis_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Ctenochaetus","Ctenochaetus tominiensis",5.99759209387563,10.070605428226,6.83887537379799,1564.77473333333
"Ctenochaetus_truncatus",1619.9419,"Ctenochaetus_truncatus_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Ctenochaetus","Ctenochaetus truncatus",3.10186578452299,7.30474491335613,2.18750016053779,1574.75188
"Ctenogobiops_aurocingulus",1273.5017,"Ctenogobiops_aurocingulus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Ctenogobiops","Ctenogobiops aurocingulus",18.4721259198676,26.9816737862616,9.68143508658548,1357.9451
"Ctenogobiops_crocineus",1327.7229,"Ctenogobiops_crocineus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Ctenogobiops","Ctenogobiops crocineus",16.0240575433128,24.494766894885,8.90861743085001,1352.7316
"Ctenogobiops_feroculus",1316.0583,"Ctenogobiops_feroculus_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Ctenogobiops","Ctenogobiops feroculus",17.4187367546404,26.64387632298,7.94407302589113,1322.0066
"Ctenogobiops_maculosus",1349.2954,"Ctenogobiops_maculosus_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Ctenogobiops","Ctenogobiops maculosus",16.197111029971,23.9815541954201,8.00577118214308,1336.2161
"Ctenogobiops_mitodes",1291.5093,"Ctenogobiops_mitodes_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Ctenogobiops","Ctenogobiops mitodes",17.6961336173044,26.1736441262325,10.3582451561229,1342.1567
"Ctenogobiops_pomastictus",1258.8838,"Ctenogobiops_pomastictus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Ctenogobiops","Ctenogobiops pomastictus",17.378638235274,25.9997012174921,10.5680520274145,1292.0164
"Ctenogobiops_tangaroai",1439.9713,"Ctenogobiops_tangaroai_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Ctenogobiops","Ctenogobiops tangaroai",17.7876761691813,25.2797072681812,9.42949049514979,1460.7693
"Ctenolabrus_rupestris",1253.4437,"Ctenolabrus_rupestris_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Ctenolabrus","Ctenolabrus rupestris",3.87378064685911,7.25368712153951,4.92782370331649,1352.7357
"Cybiosarda_elegans",1312.2148,"Cybiosarda_elegans_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Scombridae","Cybiosarda","Cybiosarda elegans",40.0059859490393,49.4924292544856,15.3994121321776,1380.7667
"Cyclichthys_orbicularis",1427.3381,"Cyclichthys_orbicularis_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Diodontidae","Cyclichthys","Cyclichthys orbicularis",36.4560024637737,41.3568725489929,6.9792712505627,1448.9158
"Cymatoceps_nasutus",1385.8914,"Cymatoceps_nasutus_A_2","NO",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Cymatoceps","Cymatoceps nasutus",11.3857190274177,19.033625626857,2.90790009305815,1392.33856666667
"Cymatogaster_aggregata",1262.8911,"Cymatogaster_aggregata_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Cymatogaster","Cymatogaster aggregata",9.09751742566718,16.8292200443437,3.50173783282451,1229.3945
"Cymbacephalus_beauforti",1277.0721,"Cymbacephalus_beauforti_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Platycephalidae","Cymbacephalus","Cymbacephalus beauforti",26.953025428523,40.5018599129079,13.3090027158673,1372.1862
"Cypho_purpurascens",1599.4272,"Cypho_purpurascens_M_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pseudochromidae","Cypho","Cypho purpurascens",9.1704213314432,21.4897331779531,7.60205001010317,1577.4288
"Cypho_zaps",1524.2233,"Cypho_zaps_M_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pseudochromidae","Cypho","Cypho zaps",11.2142598915841,23.3794692763839,7.74030477202088,1470.5642
"Cyprinocirrhites_polyactis",1439.281,"Cyprinocirrhites_polyactis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Cirrhitidae","Cyprinocirrhites","Cyprinocirrhites polyactis",15.1185825310786,26.3112824536079,8.7681083177427,1397.7655
"Dactylophora_nigricans",1277.4574,"Dactylophora_nigricans_A_4","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Cheilodactylidae","Dactylophora","Dactylophora nigricans",9.73622350894925,17.2070073104621,6.33353358880935,1311.3159
"Dactylopus_dactylopus",1464.2546,"Dactylopus_dactylopus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Callionymidae","Dactylopus","Dactylopus dactylopus",15.1756448123909,28.7008803512186,5.63130277844848,1539.7502
"Daector_reticulata",1302.5336,"Daector_reticulata_A_1","YES",1,0,"Animalia","Chordata","Actinopterygii","Batrachoidiformes","Batrachoididae","Daector","Daector reticulata",11.6706012306961,34.0871451674642,5.58035879340549,1310.5338
"Daector_schmitti",1387.5432,"Daector_schmitti_A_1","NO",1,0,"Animalia","Chordata","Actinopterygii","Batrachoidiformes","Batrachoididae","Daector","Daector schmitti",14.0758042380143,35.2208590866869,7.2856521221917,1405.0515
"Dascyllus_albisella",1563.3616,"Dascyllus_albisella_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Dascyllus","Dascyllus albisella",7.02810943683527,12.2382687127949,3.53640713258429,1535.3071
"Dascyllus_aruanus",1672.289,"Dascyllus_aruanus_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Dascyllus","Dascyllus aruanus",5.78458076125475,11.1617357426169,3.99914064142565,1592.80294781238
"Dascyllus_carneus",1647.8154,"Dascyllus_carneus_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Dascyllus","Dascyllus carneus",6.34989286459576,11.8930728988856,3.60255886094395,1556.48685232326
"Dascyllus_flavicaudus",1727.7822,"Dascyllus_flavicaudus_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Dascyllus","Dascyllus flavicaudus",6.10551433028775,11.3481422258651,3.33214151037439,1693.4657
"Dascyllus_marginatus",1525.0277,"Dascyllus_marginatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Dascyllus","Dascyllus marginatus",5.91736342166867,11.4301473954589,3.48799749993114,1507.7744
"Dascyllus_melanurus",1650.104,"Dascyllus_melanurus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Dascyllus","Dascyllus melanurus",5.90139801493515,11.2177534666814,3.66521356109501,1599.1295
"Dascyllus_reticulatus",1499.2355,"Dascyllus_reticulatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Dascyllus","Dascyllus reticulatus",6.52456926432758,11.7038148166613,3.2890323055477,1523.8495
"Dascyllus_strasburgi",1447.8727,"Dascyllus_strasburgi_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Dascyllus","Dascyllus strasburgi",5.79759348724697,11.2710408917365,3.35369459611423,1471.7305
"Dascyllus_trimaculatus",1766.6998,"Dascyllus_trimaculatus_J_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Dascyllus","Dascyllus trimaculatus",6.77539078109603,11.9825164493739,3.65378869134197,1527.86632764441
"Decapterus_koheru",1283.4854,"Decapterus_koheru_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Decapterus","Decapterus koheru",12.9218489079102,18.8213276841496,6.34416834410785,1318.1147
"Decapterus_macarellus",1191.333,"Decapterus_macarellus_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Decapterus","Decapterus macarellus",10.6093195235431,19.4159331357192,1.5698281977588,1191.333
"Decapterus_muroadsi",1205.3492,"Decapterus_muroadsi_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Decapterus","Decapterus muroadsi",8.44843987185934,14.9209206139004,5.41652507464352,1215.897
"Decapterus_punctatus",1204.082,"Decapterus_punctatus_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Decapterus","Decapterus punctatus",14.0103207098352,20.2338802370542,5.59661111840064,1221.8712
"Dellichthys_morelandi",1474.5162,"Dellichthys_morelandi_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Gobiesociformes","Gobiesocidae","Dellichthys","Dellichthys morelandi",14.2870304241767,25.2775501442706,8.06307085294811,1470.8888
"Dendrochirus_barberi",1648.7328,"Dendrochirus_barberi_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Scorpaenidae","Dendrochirus","Dendrochirus barberi",10.1488768863152,20.3957383424518,7.78139313353328,1717.6392
"Dendrochirus_zebra",1781.51,"Dendrochirus_zebra_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Scorpaenidae","Dendrochirus","Dendrochirus zebra",10.739456785014,19.1915646568201,5.90172144213175,1796.13255
"Dentex_dentex",1280.4333,"Dentex_dentex_A_2","NO",1,1,"Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Dentex","Dentex dentex",27.9152976697285,34.7364867490733,5.39142812299317,1297.7009
"Dermatolepis_dermatolepis",1669.2161,"Dermatolepis_dermatolepis_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Dermatolepis","Dermatolepis dermatolepis",9.90806671961182,14.1982778644825,5.37125626531104,1621.6269
"Diademichthys_lineatus",1483.4409,"Diademichthys_lineatus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Gobiesociformes","Gobiesocidae","Diademichthys","Diademichthys lineatus",13.6096797322955,26.2597702534087,8.31021643805895,1463.24556666667
"Diagramma_labiosum",1541.9493,"Diagramma_labiosum_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Diagramma","Diagramma labiosum",9.62226182364842,15.9267717750269,3.02889259636427,1393.38256666667
"Diagramma_melanacrum",1428.035,"Diagramma_melanacrum_A_3","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Diagramma","Diagramma melanacrum",24.9717882964303,28.5243821437592,6.80777699533658,1423.6274
"Dialommus_fuscus",1352.4775,"Dialommus_fuscus_A_3","YES",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Labrisomidae","Dialommus","Dialommus fuscus",37.9271061988359,41.362438735439,6.47221812380945,1372.88143333333
"Dicentrarchus_labrax",1200.6089,"Dicentrarchus_labrax_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Moronidae","Dicentrarchus","Dicentrarchus labrax",13.6239382600001,34.837529601844,21.7814844839321,1239.3574
"Dicentrarchus_punctatus",1245.9229,"Dicentrarchus_punctatus_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Moronidae","Dicentrarchus","Dicentrarchus punctatus",18.06639226,49.2398797972826,15.3210716204596,1288.3792
"Dichistius_capensis",1236.5197,"Dichistius_capensis_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Dichistiidae","Dichistius","Dichistius capensis",8.99909810612626,15.8430421566591,9.81362822482598,1232.489
"Dicotylichthys_punctulatus",1421.2706,"Dicotylichthys_punctulatus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Diodontidae","Dicotylichthys","Dicotylichthys punctulatus",6.28612884548606,15.4018593225451,1.9572526204268,1394.1277
"Didogobius_amicuscaridis",1350.4763,"Didogobius_amicuscaridis_A_1","YES",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Didogobius","Didogobius amicuscaridis",16.7096018510773,24.6465429880221,6.98308454796045,1384.2521
"Dinolestes_lewini",1195.0391,"Dinolestes_lewini_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Dinolestidae","Dinolestes","Dinolestes lewini",30.3506457740782,41.0012829459859,24.9170347111047,1290.49125
"Diodon_holocanthus",1495.9473,"Diodon_holocanthus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Diodontidae","Diodon","Diodon holocanthus",7.51405813875773,16.5519232869928,2.95073251420807,1547.33375
"Diodon_hystrix",1477.8584,"Diodon_hystrix_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Diodontidae","Diodon","Diodon hystrix",4.61977445407099,14.1642766992472,1.42485080145143,1461.80525
"Diodon_liturosus",1574.5275,"Diodon_liturosus_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Diodontidae","Diodon","Diodon liturosus",5.06409654293058,14.6173275197521,1.44857765154914,1578.19935
"Diodon_nicthemerus",1588.0167,"Diodon_nicthemerus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Diodontidae","Diodon","Diodon nicthemerus",4.0797636519844,14.0914940647423,2.82978149576295,1494.21296666667
"Diplodus_annularis",1385.12,"Diplodus_annularis_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Diplodus","Diplodus annularis",12.3724972841541,19.77621199593,2.67181169508293,1381.0887
"Diplodus_argenteus",1284.8044,"Diplodus_argenteus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Diplodus","Diplodus argenteus",NA,NA,NA,1289.7285
"Diplodus_capensis",1254.6116,"Diplodus_capensis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Diplodus","Diplodus capensis",11.0832621063299,19.0510381970179,2.98200304864982,1269.087
"Diplodus_cervinus",1354.4839,"Diplodus_cervinus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Diplodus","Diplodus cervinus",NA,NA,NA,1494.8186
"Diplodus_puntazzo",1244.285,"Diplodus_puntazzo_A_3","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Diplodus","Diplodus puntazzo",14.3122198601014,20.8267923339042,2.80631789328302,1256.6431
"Diplodus_sargus",1303.6282,"Diplodus_sargus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Diplodus","Diplodus sargus",NA,NA,NA,1304.436
"Diplodus_vulgaris",1382.5284,"Diplodus_vulgaris_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Diplodus","Diplodus vulgaris",14.1314101840841,20.9986807992286,1.26121852431783,1368.4203
"Diplogrammus_goramensis",1448.7642,"Diplogrammus_goramensis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Callionymidae","Diplogrammus","Diplogrammus goramensis",17.9561358770522,32.0530041583518,8.16920059000768,1397.442
"Diplogrammus_xenicus",1346.7904,"Diplogrammus_xenicus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Callionymidae","Diplogrammus","Diplogrammus xenicus",17.1204204343716,30.7887203271759,7.95938700509386,1471.5293
"Diploprion_bifasciatum",1562.479,"Diploprion_bifasciatum_A_3","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Diploprion","Diploprion bifasciatum",16.2936351886784,26.6539950641478,13.3305691190548,1570.44346666667
"Diproctacanthus_xanthurus",1424.3364,"Diproctacanthus_xanthurus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Diproctacanthus","Diproctacanthus xanthurus",10.4764183762797,16.3089895862972,6.12024666880121,1423.598
"Dipterygonotus_balteatus",1277.5616,"Dipterygonotus_balteatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Caesionidae","Dipterygonotus","Dipterygonotus balteatus",4.82008761484719,8.48472143485214,1.9420569555733,1298.9373
"Dischistodus_chrysopoecilus",1352.2087,"Dischistodus_chrysopoecilus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Dischistodus","Dischistodus chrysopoecilus",7.34021962515197,13.338928258213,3.35096353213298,1342.8994
"Dischistodus_darwiniensis",1513.4353,"Dischistodus_darwiniensis_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Dischistodus","Dischistodus darwiniensis",8.24981322691422,14.0851666299371,4.31227744452048,1524.4487
"Dischistodus_melanotus",1474.1152,"Dischistodus_melanotus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Dischistodus","Dischistodus melanotus",7.75352615279952,13.7037899080996,3.23240066014273,1472.80425
"Dischistodus_perspicillatus",1490.0355,"Dischistodus_perspicillatus_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Dischistodus","Dischistodus perspicillatus",7.59022828406845,13.2588304404712,4.10133932853011,1443.21375
"Dischistodus_prosopotaenia",1520.9667,"Dischistodus_prosopotaenia_J_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Dischistodus","Dischistodus prosopotaenia",7.12062309450006,13.2544268880518,3.82772118956167,1455.28925
"Dischistodus_pseudochrysopoecilus",1483.944,"Dischistodus_pseudochrysopoecilus_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Dischistodus","Dischistodus pseudochrysopoecilus",7.90538472459543,13.5601571424049,3.37071066053313,1501.17995
"Doratonotus_megalepis",1463.4819,"Doratonotus_megalepis_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Doratonotus","Doratonotus megalepis",9.40012298058307,16.5599411100106,8.31218919656315,1474.6633
"Dotalabrus_alleni",1620.6047,"Dotalabrus_alleni_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Dotalabrus","Dotalabrus alleni",10.8522757201204,19.938792224642,9.88095031919627,1623.685
